"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2017-11-01","78.3","-2.2671","5.4324","Yu Darvish",435263,506433,"null","ball",,,,,"3","null","W","L","R","LAD","HOU","B","null","null",1,2,2017,"1.4765","-0.5713","0.6433","3.0483","null","null","null",0,2,"Top","null","null",,,605131,,"171102_005618",,,,,,,"3.3889","1.7019","null","null","null","76.4220","2736","5.4910",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"55.0085","0.000","0.000","null","null","null","null","null",12,"4"
"FF","2017-11-01","95.3","-2.5240","5.6284","Yu Darvish",435263,506433,"null","ball",,,,,"11","null","W","L","R","LAD","HOU","B","null","null",0,2,2017,"-1.0769","2.1139","-1.6280","3.5763","null","null","null",0,2,"Top","null","null",,,605131,,"171102_005554",,,,,,,"3.4094","1.7635","null","null","null","94.5790","2629","6.1820",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.3179","0.000","0.000","null","null","null","null","null",12,"3"
"SL","2017-11-01","76.6","-2.3180","5.5635","Yu Darvish",435263,506433,"null","called_strike",,,,,"6","null","W","L","R","LAD","HOU","S","null","null",0,1,2017,"1.8281","-0.6520","0.7055","2.6428","null","null","null",0,2,"Top","null","null",,,605131,,"171102_005538",,,,,,,"3.2857","1.6609","null","null","null","74.5700","2820","5.5920",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.9075","0.000","0.000","null","null","null","null","null",12,"2"
"FC","2017-11-01","86.8","-2.4690","5.3701","Yu Darvish",435263,506433,"null","called_strike",,,,,"1","null","W","L","R","LAD","HOU","S","null","null",0,0,2017,"0.8218","1.2409","-0.6055","3.3031","null","null","null",0,2,"Top","null","null",,,605131,,"171102_005525",,,,,,,"3.4702","1.6814","null","null","null","85.9940","2670","5.6370",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.8623","0.000","0.000","null","null","null","null","null",12,"1"
"KC","2017-11-01","87.8","-1.5120","5.5792","Lance McCullers Jr.",592626,621121,"field_out","hit_into_play",,,,,"9","Joc Pederson grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","W","L","R","LAD","HOU","X","4","ground_ball",0,2,2017,"1.0731","0.0819","0.3341","1.8724","621035.00","457759.00","624577.00",2,1,"Bot","147.45","152.59",,,435263,,"171102_005213",,,,,,,"3.6952","1.8478","100","97.0","6.7510","86.4510","2912","5.3650",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"55.1343","0.645","0.608","0.00",1,0,0,4,11,"3"
"KC","2017-11-01","87.7","-1.5383","5.3995","Lance McCullers Jr.",592626,621121,"null","swinging_strike",,,,,"14","null","W","L","R","LAD","HOU","S","null","null",0,1,2017,"0.5998","-0.2491","0.4706","1.1827","621035.00","457759.00","624577.00",2,1,"Bot","null","null",,,435263,,"171102_005141",,,,,,,"3.6542","1.8068","null","null","null","87.1600","2889","5.6470",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8531","0.000","0.000","null","null","null","null","null",11,"2"
"KC","2017-11-01","88.9","-1.5266","5.5260","Lance McCullers Jr.",592626,621121,"null","called_strike",,,,,"13","null","W","L","R","LAD","HOU","S","null","null",0,0,2017,"0.6981","0.2145","-0.8563","2.5666","621035.00","457759.00","624577.00",2,1,"Bot","null","null",,,435263,,"171102_005119",,,,,,,"3.6334","1.8575","null","null","null","87.9900","2712","5.5110",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.9882","0.000","0.000","null","null","null","null","null",11,"1"
"FF","2017-11-01","94.5","-1.6278","5.6225","Lance McCullers Jr.",624577,621121,"hit_by_pitch","hit_by_pitch",,,,,"11","Yasiel Puig hit by pitch.    Chris Taylor to 3rd.    Justin Turner to 2nd.  ","W","R","R","LAD","HOU","B","null","null",3,1,2017,"-1.1030","1.3046","-1.9745","4.0092","null","621035.00","457759.00",2,1,"Bot","null","null",,,435263,,"171102_005015",,,,,,,"3.5688","1.7236","17","64.0","-9.9280","93.9100","2269","5.8830",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.6170","0.067","0.063","0.70",1,0,0,2,10,"5"
"KC","2017-11-01","88.2","-1.4178","5.5945","Lance McCullers Jr.",624577,621121,"null","ball",,,,,"13","null","W","R","R","LAD","HOU","B","null","null",2,1,2017,"1.0127","-0.1220","-0.4553","1.0139","null","621035.00","457759.00",2,1,"Bot","null","null",,,435263,,"171102_004950",,,,,,,"3.5688","1.7646","null","null","null","87.0350","2754","5.4420",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"55.0579","0.000","0.000","null","null","null","null","null",10,"4"
"FF","2017-11-01","94.2","-1.4350","5.3986","Lance McCullers Jr.",624577,621121,"null","ball",,,,,"11","null","W","R","R","LAD","HOU","B","null","null",1,1,2017,"-0.9684","0.6744","-0.8561","3.2239","null","621035.00","457759.00",2,1,"Bot","null","null",,,435263,,"171102_004850",,,,,,,"3.5893","1.7031","null","null","null","93.8770","2210","6.1290",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.3706","0.000","0.000","null","null","null","null","null",10,"3"
"FF","2017-11-01","94.6","-1.5254","5.8647","Lance McCullers Jr.",624577,621121,"null","ball",,,,,"2","null","W","R","R","LAD","HOU","B","null","null",0,1,2017,"-0.8114","1.2332","-0.2645","3.4553","null","621035.00","457759.00",2,1,"Bot","null","null",,,435263,,"171102_004822",,,,,,,"3.6098","1.7441","null","null","null","94.1350","2219","6.1080",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.3918","0.000","0.000","null","null","null","null","null",10,"2"
"FF","2017-11-01","94.7","-1.5115","5.6071","Lance McCullers Jr.",624577,621121,"null","called_strike",,,,,"4","null","W","R","R","LAD","HOU","S","null","null",0,0,2017,"-0.9494","1.1857","-0.7807","2.9333","null","621035.00","457759.00",2,1,"Bot","null","null",,,435263,,"171102_004758",,,,,,,"3.6199","1.8466","null","null","null","93.3800","2229","5.8310",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.6684","0.000","0.000","null","null","null","null","null",10,"1"
"KC","2017-11-01","88.3","-1.4908","5.3973","Lance McCullers Jr.",641355,621121,"strikeout","swinging_strike",,,,,"14","Cody Bellinger strikes out swinging.  ","W","L","R","LAD","HOU","S","null","null",1,2,2017,"1.1235","-0.1608","1.0197","1.1134","null","621035.00","457759.00",1,1,"Bot","null","null",,,435263,,"171102_004703",,,,,,,"3.7728","1.8340","null","null","null","86.8190","2733","5.4200",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"55.0797","0.000","0.000","0.00",1,0,0,"null",9,"4"
"KC","2017-11-01","88.1","-1.6183","5.7968","Lance McCullers Jr.",641355,621121,"null","swinging_strike",,,,,"14","null","W","L","R","LAD","HOU","S","null","null",1,1,2017,"0.8012","0.5885","0.2962","1.6164","null","621035.00","457759.00",1,1,"Bot","null","null",,,435263,,"171102_004635",,,,,,,"3.7318","1.8135","null","null","null","85.9000","2804","5.4400",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"55.0596","0.000","0.000","null","null","null","null","null",9,"3"
"KC","2017-11-01","88.3","-1.6504","5.2960","Lance McCullers Jr.",641355,621121,"null","blocked_ball",,,,,"14","null","W","L","R","LAD","HOU","B","null","null",0,1,2017,"0.7530","0.1298","1.3865","-0.1280","null","621035.00","457759.00",1,1,"Bot","null","null",,,435263,,"171102_004600",,,,,,,"3.7318","1.7519","null","null","null","87.0360","2707","5.7490",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.7510","0.000","0.000","null","null","null","null","null",9,"2"
"KC","2017-11-01","88.4","-1.6547","5.2296","Lance McCullers Jr.",641355,621121,"null","foul",,,,,"14","null","W","L","R","LAD","HOU","S","null","null",0,0,2017,"0.6442","-0.6071","0.1240","1.4884","null","621035.00","457759.00",1,1,"Bot","null","null",,,435263,,"171102_004520",,,,,,,"3.7523","1.7930","null","null","null","87.6680","2836","5.6670",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8329","0.000","0.000","null","null","null","null","null",9,"1"
"FF","2017-11-01","94.2","-1.5681","5.4328","Lance McCullers Jr.",457759,621121,"hit_by_pitch","hit_by_pitch",,,,,"11","Justin Turner hit by pitch.  ","W","R","R","LAD","HOU","B","null","null",1,2,2017,"-0.6141","0.8415","-1.1459","3.3089","null","621035.00","null",1,1,"Bot","null","null",,,435263,,"171102_004405",,,,,,,"3.5901","1.6420","null","null","null","93.6520","2223","5.7940",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.7054","0.000","0.000","0.70",1,0,0,"null",8,"4"
"KC","2017-11-01","88.7","-1.5468","5.3957","Lance McCullers Jr.",457759,621121,"null","blocked_ball",,,,,"14","null","W","R","R","LAD","HOU","B","null","null",0,2,2017,"0.7984","-0.0186","1.7173","-0.0391","null","621035.00","null",1,1,"Bot","null","null",,,435263,,"171102_004330",,,,,,,"3.4466","1.5805","null","null","null","87.4220","2783","5.6000",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8996","0.000","0.000","null","null","null","null","null",8,"3"
"KC","2017-11-01","88.6","-1.4027","5.4827","Lance McCullers Jr.",457759,621121,"null","swinging_strike_blocked",,,,,"14","null","W","R","R","LAD","HOU","S","null","null",0,1,2017,"0.3429","0.3106","0.2315","0.4666","null","621035.00","null",1,1,"Bot","null","null",,,435263,,"171102_004247",,,,,,,"3.3132","1.6010","null","null","null","87.8140","2746","5.6740",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8256","0.000","0.000","null","null","null","null","null",8,"2"
"FF","2017-11-01","95.4","-1.4572","5.6977","Lance McCullers Jr.",457759,621121,"null","foul",,,,,"5","null","W","R","R","LAD","HOU","S","null","null",0,0,2017,"-0.7535","1.3034","0.0996","2.3349","null","621035.00","null",1,1,"Bot","null","null",,,435263,,"171102_004216",,,,,,,"3.4361","1.6215","null","null","null","94.8940","2264","5.8940",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.6061","0.000","0.000","null","null","null","null","null",8,"1"
"KC","2017-11-01","87.5","-1.7050","5.4271","Lance McCullers Jr.",608369,621121,"strikeout","swinging_strike",,,,,"14","Corey Seager strikes out swinging.  ","W","L","R","LAD","HOU","S","null","null",3,2,2017,"1.1447","0.0843","1.1882","1.3805","null","621035.00","null",0,1,"Bot","null","null",,,435263,,"171102_004127",,,,,,,"3.4265","1.5611","null","null","null","86.3730","2768","5.6190",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8806","0.000","0.000","0.00",1,0,0,"null",7,"6"
"KC","2017-11-01","87.9","-1.6287","5.4496","Lance McCullers Jr.",608369,621121,"null","ball",,,,,"8","null","W","L","R","LAD","HOU","B","null","null",2,2,2017,"1.0593","0.1456","-0.1342","1.4438","null","621035.00","null",0,1,"Bot","null","null",,,435263,,"171102_004105",,,,,,,"3.3646","1.5406","null","null","null","87.1790","2742","5.6500",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8501","0.000","0.000","null","null","null","null","null",7,"5"
"KC","2017-11-01","89.1","-1.7454","5.5536","Lance McCullers Jr.",608369,621121,"null","foul_tip",,,,,"14","null","W","L","R","LAD","HOU","S","null","null",2,1,2017,"0.9403","0.5016","1.1207","1.3420","null","621035.00","null",0,1,"Bot","null","null",,,435263,,"171102_004036",,,,,,,"3.4675","1.6637","null","null","null","87.6770","2756","5.6660",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8331","0.000","0.000","null","null","null","null","null",7,"4"
"KC","2017-11-01","86.5","-1.6488","5.4603","Lance McCullers Jr.",608369,621121,"null","blocked_ball",,,,,"13","null","W","L","R","LAD","HOU","B","null","null",1,1,2017,"0.8075","0.0313","-0.2842","0.6805","null","621035.00","null",0,1,"Bot","null","null",,,435263,,"171102_003957",,,,,,,"3.4876","1.6637","null","null","null","85.1030","2659","5.5030",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.9970","0.000","0.000","null","null","null","null","null",7,"3"
"FF","2017-11-01","95.5","-1.6089","5.4124","Lance McCullers Jr.",608369,621121,"null","called_strike",,,,,"5","null","W","L","R","LAD","HOU","S","null","null",1,0,2017,"-1.0204","0.6170","-0.0770","2.7133","null","621035.00","null",0,1,"Bot","null","null",,,435263,,"171102_003935",,,,,,,"3.5290","1.7047","null","null","null","95.0660","2267","6.0880",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.4121","0.000","0.000","null","null","null","null","null",7,"2"
"KC","2017-11-01","85.0","-1.6720","5.4334","Lance McCullers Jr.",608369,621121,"null","ball",,,,,"13","null","W","L","R","LAD","HOU","B","null","null",0,0,2017,"0.6713","-0.1233","-1.5354","2.6566","null","621035.00","null",0,1,"Bot","null","null",,,435263,,"171102_003904",,,,,,,"3.5901","1.7457","null","null","null","83.5510","2515","5.4050",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"55.0947","0.000","0.000","null","null","null","null","null",7,"1"
"KC","2017-11-01","87.3","-1.4885","5.5353","Lance McCullers Jr.",621035,621121,"double","hit_into_play_no_out",,,,,"2","Chris Taylor doubles (2) on a line drive to center fielder George Springer.  ","W","R","R","LAD","HOU","X","null","line_drive",1,1,2017,"0.5408","-0.3710","0.1177","2.9515","null","null","null",0,1,"Bot","163.94","63.25",,,435263,,"171102_003819",,,,,,,"3.5204","1.6842","333","96.9","21.2770","85.8250","2693","5.2610",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"55.2384","0.374","0.491","1.25",1,1,1,4,6,"3"
"FF","2017-11-01","90.5","-1.7007","5.4714","Lance McCullers Jr.",621035,621121,"null","ball",,,,,"14","null","W","R","R","LAD","HOU","B","null","null",0,1,2017,"-1.0642","0.7721","1.3717","-0.5595","null","null","null",0,1,"Bot","null","null",,,435263,,"171102_003750",,,,,,,"3.4586","1.6737","null","null","null","89.1160","2296","5.6040",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.8953","0.000","0.000","null","null","null","null","null",6,"2"
"FF","2017-11-01","93.5","-1.4883","5.5280","Lance McCullers Jr.",621035,621121,"null","called_strike",,,,,"5","null","W","R","R","LAD","HOU","S","null","null",0,0,2017,"-1.0966","0.8815","-0.1447","2.7125","null","null","null",0,1,"Bot","null","null",,,435263,,"171102_003733",,,,,,,"3.2937","1.6758","null","null","null","93.0750","2258","5.9720",526517,621121,435263,493329,514888,608324,621043,503556,543807,502210,"54.5277","0.000","0.000","null","null","null","null","null",6,"1"
"FF","2017-11-01","95.2","-2.5354","5.2599","Yu Darvish",493329,506433,"field_out","hit_into_play",,,,,"8","Yuli Gurriel flies out to right fielder Yasiel Puig.  ","W","R","R","LAD","HOU","X","9","fly_ball",3,2,2017,"-0.1484","1.6537","0.0567","1.6383","null","null","null",2,1,"Top","173.51","88.05",,,605131,,"171102_003416",,,,,,,"3.4003","1.6643","286","91.9","47.0360","94.7520","2495","6.1550",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.3447","0.007","0.010","0.00",1,0,0,3,5,"13"
"SL","2017-11-01","86.0","-2.6146","5.1407","Yu Darvish",493329,506433,"null","foul",,,,,"14","null","W","R","R","LAD","HOU","S","null","null",3,2,2017,"1.6584","0.5301","0.4435","1.0622","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003334",,,,,,,"3.3798","1.6235","null","null","null","84.8280","2633","5.6650",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.8348","0.000","0.000","null","null","null","null","null",5,"12"
"FF","2017-11-01","95.2","-2.5632","5.4128","Yu Darvish",493329,506433,"null","foul",,,,,"5","null","W","R","R","LAD","HOU","S","null","null",3,2,2017,"-0.5216","1.4514","-0.0920","2.5643","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003303",,,,,,,"3.4615","1.6235","null","null","null","95.1960","2360","6.4300",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.0693","0.000","0.000","null","null","null","null","null",5,"11"
"SL","2017-11-01","84.0","-2.6779","5.3716","Yu Darvish",493329,506433,"null","foul",,,,,"8","null","W","R","R","LAD","HOU","S","null","null",3,2,2017,"1.8087","1.1895","0.0354","2.1108","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003241",,,,,,,"3.4003","1.5827","115","65.6","75.2955","82.7760","2577","5.6730",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.8270","0.000","0.000","null","null","null","null",3,5,"10"
"SL","2017-11-01","83.5","-2.5880","5.1720","Yu Darvish",493329,506433,"null","foul",,,,,"6","null","W","R","R","LAD","HOU","S","null","null",3,2,2017,"2.0033","0.4211","0.4301","2.5626","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003211",,,,,,,"3.5023","1.6847","127","54.3","53.2529","82.0900","2560","5.5670",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.9322","0.000","0.000","null","null","null","null",1,5,"9"
"SL","2017-11-01","85.1","-2.6756","5.1573","Yu Darvish",493329,506433,"null","foul",,,,,"5","null","W","R","R","LAD","HOU","S","null","null",3,2,2017,"1.9997","0.9163","0.2748","2.7866","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003142",,,,,,,"3.4411","1.6847","88","62.4","79.2538","83.2740","2607","5.5500",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.9494","0.000","0.000","null","null","null","null",3,5,"8"
"FF","2017-11-01","96.2","-2.5843","5.3881","Yu Darvish",493329,506433,"null","ball",,,,,"14","null","W","R","R","LAD","HOU","B","null","null",2,2,2017,"-0.1604","1.9364","0.9915","2.0143","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003107",,,,,,,"3.2982","1.5623","null","null","null","96.2010","2573","6.2500",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.2493","0.000","0.000","null","null","null","null","null",5,"7"
"SL","2017-11-01","85.0","-2.6661","5.5172","Yu Darvish",493329,506433,"null","foul",,,,,"9","null","W","R","R","LAD","HOU","S","null","null",2,2,2017,"1.7728","1.0969","0.2997","1.4661","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003035",,,,,,,"3.3594","1.5623","null","null","null","83.4160","2641","5.5460",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.9535","0.000","0.000","null","null","null","null","null",5,"6"
"FC","2017-11-01","85.3","-2.5801","5.1841","Yu Darvish",493329,506433,"null","foul",,,,,"11","null","W","R","R","LAD","HOU","S","null","null",2,2,2017,"1.1136","0.5615","-0.4371","3.6201","null","null","null",2,1,"Top","null","null",,,605131,,"171102_003006",,,,,,,"3.4819","1.6847","null","null","null","84.6450","2731","5.5340",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.9655","0.000","0.000","null","null","null","null","null",5,"5"
"CH","2017-11-01","86.9","-2.0556","5.3483","Yu Darvish",493329,506433,"null","ball",,,,,"14","null","W","R","R","LAD","HOU","B","null","null",1,2,2017,"-0.5044","0.5755","1.3779","2.1939","null","null","null",2,1,"Top","null","null",,,605131,,"171102_002941",,,,,,,"3.3594","1.5623","null","null","null","86.9910","1398","6.2440",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.2552","0.000","0.000","null","null","null","null","null",5,"4"
"CU","2017-11-01","69.5","-1.7455","5.4102","Yu Darvish",493329,506433,"null","ball",,,,,"12","null","W","R","R","LAD","HOU","B","null","null",0,2,2017,"1.3629","-0.9008","2.1663","2.8814","null","null","null",2,1,"Top","null","null",,,605131,,"171102_002915",,,,,,,"3.4003","1.6235","null","null","null","69.1240","2242","6.3370",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.1627","0.000","0.000","null","null","null","null","null",5,"3"
"FF","2017-11-01","96.4","-2.4171","5.4836","Yu Darvish",493329,506433,"null","called_strike",,,,,"14","null","W","R","R","LAD","HOU","S","null","null",0,1,2017,"-0.2699","1.6987","1.0092","2.0058","null","null","null",2,1,"Top","null","null",,,605131,,"171102_002851",,,,,,,"3.3491","1.5827","null","null","null","96.3390","2500","6.1720",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.3279","0.000","0.000","null","null","null","null","null",5,"2"
"FF","2017-11-01","96.1","-2.2180","5.4426","Yu Darvish",493329,506433,"null","called_strike",,,,,"14","null","W","R","R","LAD","HOU","S","null","null",0,0,2017,"-0.2485","1.7977","0.9151","1.8551","null","null","null",2,1,"Top","null","null",,,605131,,"171102_002830",,,,,,,"3.4103","1.6031","null","null","null","95.8430","2511","6.2110",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.2888","0.000","0.000","null","null","null","null","null",5,"1"
"CH","2017-11-01","87.5","-2.2022","5.5777","Yu Darvish",621043,506433,"field_out","hit_into_play",,,,,"5","Carlos Correa grounds out softly, first baseman Cody Bellinger to pitcher Yu Darvish.  ","W","R","R","LAD","HOU","X","3","ground_ball",0,2,2017,"-0.9185","0.9997","0.0696","2.6985","null","null","null",1,1,"Top","141.88","175.41",,,605131,,"171102_002736",,,,,,,"3.5606","1.6119","3","70.4","-42.3560","87.4670","1306","6.2060",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.2936","0.083","0.076","0.00",1,0,0,2,4,"3"
"SL","2017-11-01","84.7","-2.5022","5.2794","Yu Darvish",621043,506433,"null","called_strike",,,,,"8","null","W","R","R","LAD","HOU","S","null","null",0,1,2017,"1.5324","0.1927","-0.1910","2.0080","null","null","null",1,1,"Top","null","null",,,605131,,"171102_002708",,,,,,,"3.4589","1.5915","null","null","null","83.8430","2614","5.6320",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.8675","0.000","0.000","null","null","null","null","null",4,"2"
"FF","2017-11-01","95.7","-2.3189","5.4359","Yu Darvish",621043,506433,"null","swinging_strike",,,,,"9","null","W","R","R","LAD","HOU","S","null","null",0,0,2017,"0.0550","1.7020","0.3201","1.9677","null","null","null",1,1,"Top","null","null",,,605131,,"171102_002647",,,,,,,"3.4994","1.5915","null","null","null","95.4290","2562","6.1780",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.3221","0.000","0.000","null","null","null","null","null",4,"1"
"SL","2017-11-01","84.7","-2.5518","5.2296","Yu Darvish",514888,506433,"field_out","hit_into_play_score",,,,,"12","Jose Altuve grounds out to first baseman Cody Bellinger.   Alex Bregman scores.  ","W","R","R","LAD","HOU","X","3","ground_ball",2,1,2017,"1.8537","0.3927","1.5312","2.4203","608324.00","null","null",0,1,"Top","153.54","173.89",,,605131,,"171102_002552",,,,,,,"3.0173","1.2275","11","62.0","-10.8070","83.4250","2724","5.8120",526517,506433,605131,641355,523253,457759,608369,592626,621035,624577,"54.6874","0.071","0.070","0.00",1,0,0,2,3,"4"
